utility_type,mix_param,dc_gr_sum,goods_num,scale_param,sb_gr_sum,max,min,familiar_share_gr_sum
cav-vex,0.8,0.9752757562680161,3,1,0.9700265064658771,1.0,0.9601123702446376,0.9664759011987664
random-cav,0.0,0.6098792725610271,3,5,0.584624087790249,1.0,0.1692481755804981,0.584624087790249
cav-vex,0.0,0.5711841390262218,3,5,0.584624087790249,1.0,0.1692481755804981,0.584624087790249
random-cav,0.8,0.687387716439753,3,5,0.5913356754232372,1.0,0.18546958045591164,0.5927347902279558
cav-vex,0.8,0.5075547862315872,3,5,0.6045265997177415,1.0,0.18546958045591166,0.5927347902279558
random-cav,0.0,0.8927463415770155,4,1,0.841219081072349,1.0,0.7113049510540794,0.8443270726106841
cav-vex,0.0,0.8790388870535683,4,1,0.8620295293775756,1.0,0.7235549933455009,0.8588680122343232
random-cav,0.8,0.8856544236242493,4,1,0.7754180325789433,1.0,0.7179193519709999,0.7713088472484985
cav-vex,0.8,0.9024539651756804,4,1,0.8769849827708613,1.0,0.8119549250423925,0.8723375620573697
random-cav,0.0,0.8192187463737134,4,5,0.7370733004595303,1.0,0.3225237097517951,0.6265617878145755
cav-vex,0.0,0.48908085562844555,4,5,0.5545350844028929,1.0,0.30487364106803255,0.6732880701888585
random-cav,0.8,0.7397706955481204,4,5,0.622183464258037,1.0,0.20959081726317347,0.5911409950471732
cav-vex,0.8,0.5029833456739123,4,5,0.598819396884612,1.0,0.21547519204181317,0.6077375960209066
random-cav,0.0,0.8463728546956429,5,1,0.7623133200170378,1.0,0.6621083505595708,0.7407552087530903
cav-vex,0.0,0.8799669475497345,5,1,0.8777096452406239,1.0,0.8080384188275572,0.9040192094137786
random-cav,0.8,0.8929745514118953,5,1,0.8626010873686617,1.0,0.800580256818404,0.8474992492751271
cav-vex,0.8,0.9506157196235887,5,1,0.9318580560313748,1.0,0.8674912653403684,0.9183316599018476
random-cav,0.0,0.7093806346807933,5,5,0.6530014629093791,1.0,0.23450855192317807,0.5938064917262095
cav-vex,0.0,0.5140856401429743,5,5,0.5717953617942253,1.0,0.24604706909914673,0.6230235345495734
random-cav,0.8,0.6900282975452685,5,5,0.6163064099541872,1.0,0.1992900001429203,0.5784882925415997
cav-vex,0.8,0.5216892135670164,5,5,0.5748427086765109,1.0,0.20809521953922733,0.6040476097696137
random-cav,0.0,0.8524555063305641,6,1,0.8235999654962483,1.0,0.7736901095234758,0.7802189522328788
cav-vex,0.0,0.9477451004178166,6,1,0.9365618101587002,1.0,0.9037887213416639,0.9917014794939693
random-cav,0.8,0.9449588226768753,6,1,0.9003656173880962,1.0,0.8907387318911378,0.9003656173880961
cav-vex,0.8,0.9551897551370736,6,1,0.935788377794899,1.0,0.9250686588708177,0.9350665737889964
random-cav,0.0,0.742739144994855,6,5,0.6541401959342874,1.0,0.2211820730460169,0.6105910365230084
cav-vex,0.0,0.4784429280511618,6,5,0.5670418771117294,1.0,0.22118207304601692,0.6105910365230085
random-cav,0.8,0.7137000972803572,6,5,0.60224816635348,1.0,0.19708264053527091,0.5985413202676354
cav-vex,0.8,0.5085082337342707,6,5,0.6025539241672639,1.0,0.19708264053527094,0.5985413202676355
random-cav,0.0,0.9170586141738387,7,1,0.8582906257439793,1.0,0.73293547536694,0.8399622345045563
cav-vex,0.0,0.9032365849159041,7,1,0.9075579430911807,1.0,0.773964090699755,0.8869820453498775
random-cav,0.8,0.8783185242124988,7,1,0.7702199934157893,1.0,0.7395169530600703,0.7697927191435393
cav-vex,0.8,0.957723964410049,7,1,0.961624484750193,1.0,0.92245001754592,0.9621585318725826
random-cav,0.0,0.7245768989044677,7,5,0.6711522013596892,1.0,0.3101477738201591,0.6550738869100795
cav-vex,0.0,0.6014872562157183,7,5,0.6409074991448371,1.0,0.31014777382015923,0.6550738869100796
random-cav,0.8,0.6835695890837304,7,5,0.6003272592543849,1.0,0.20220551481672575,0.6011027574083629
cav-vex,0.8,0.5395526085229294,7,5,0.6079004379555025,1.0,0.20220551481672575,0.6011027574083629
random-cav,0.0,0.8239649316934279,8,1,0.7173094643053013,1.0,0.6283444422431608,0.6854325119232376
cav-vex,0.0,0.9187839207150975,8,1,0.9185038541550562,1.0,0.8316260131741776,0.9071831767234645
random-cav,0.8,0.961036529719002,8,1,0.9344532261368025,1.0,0.9163336512098008,0.9343863622704383
cav-vex,0.8,0.9835744686357417,8,1,0.9809756073282146,1.0,0.9620916202072652,0.9810458101036327
random-cav,0.0,0.7086181449993545,8,5,0.639867824600414,1.0,0.2578414607586306,0.6289207303793153
cav-vex,0.0,0.5632358215814333,8,5,0.619511491602223,1.0,0.2578414607586306,0.6289207303793154
random-cav,0.8,0.6785050322595749,8,5,0.621965592989181,1.0,0.18921863394011515,0.5902909167039733
cav-vex,0.8,0.5177178192489503,8,5,0.5751089139826767,1.0,0.1908671151417449,0.5954335575708725
random-cav,0.0,0.8874516744847121,9,1,0.84460989172988,1.0,0.7938856161755669,0.8477074619516992
cav-vex,0.0,0.9569236542828179,9,1,0.9534053931403628,1.0,0.9000910282873644,0.9258305749806799
random-cav,0.8,0.8841655629580768,9,1,0.8812464314731328,1.0,0.8157212240696938,0.8324088642636086
cav-vex,0.8,0.9703767469046888,9,1,0.9648179002255515,1.0,0.9263003889248783,0.9452502055359281
random-cav,0.0,0.6205749527566902,9,5,0.5719452472277611,1.0,0.13578382430324326,0.5678919121516217
cav-vex,0.0,0.5269260171133429,9,5,0.5676326191242227,1.0,0.13578382430324323,0.5678919121516216
random-cav,0.8,0.7064472713395709,9,5,0.63132197509157,1.0,0.21245090550686702,0.6026629120432657
cav-vex,0.8,0.522989678971224,9,5,0.5860963801173049,1.0,0.21397549835460053,0.6069877491773003
random-cav,0.0,0.8375626023343005,10,1,0.7660630449314706,1.0,0.6362487623093271,0.7351652574740536
cav-vex,0.0,0.9009355377840639,10,1,0.8796965350988231,1.0,0.7628134296145797,0.8814067148072899
random-cav,0.8,0.8667500990102652,10,1,0.8058429973518201,1.0,0.7732217108061504,0.7945632248711056
cav-vex,0.8,0.9581771548159628,10,1,0.9621365331289948,1.0,0.9126836004509129,0.9314243972414129
random-cav,0.0,0.6637020092179005,10,5,0.6093594788140534,1.0,0.20985787293563918,0.6049289364678196
cav-vex,0.0,0.5623459659754306,10,5,0.6004983941215859,1.0,0.20985787293563918,0.6049289364678196
random-cav,0.8,0.7310351517754761,10,5,0.6124354940015687,1.0,0.19487604402809253,0.5974380220140463
cav-vex,0.8,0.5004910353883533,10,5,0.5933851883521991,1.0,0.19487604402809255,0.5974380220140463
random-cav,0.0,0.8486908586554325,11,1,0.7327221318398004,1.0,0.6231931289443206,0.7099116139607917
cav-vex,0.0,0.8518548002189501,11,1,0.8810309405100958,1.0,0.7816787297150246,0.8911433485531078
random-cav,0.8,0.8483495403752945,11,1,0.7831088882909167,1.0,0.7260169045779362,0.749823777015501
cav-vex,0.8,0.9698474881964261,11,1,0.9585388129782947,1.0,0.9123374114999356,0.94225393305562
random-cav,0.0,0.6746540852494757,11,5,0.6053058455644719,1.0,0.15710960178330846,0.5653333621535583
cav-vex,0.0,0.4867744450841608,11,5,0.5473266417892819,1.0,0.16064002377199785,0.5806884353000388
random-cav,0.8,0.6472918288921191,11,5,0.5983190909953585,1.0,0.1775308895364186,0.5887654447682092
cav-vex,0.8,0.539639238951935,11,5,0.5824548376567185,1.0,0.1775308895364186,0.5887654447682092
random-cav,0.0,0.8691450996016263,12,1,0.787833980107047,1.0,0.5939346825648406,0.7232003022492944
cav-vex,0.0,0.847677983656914,12,1,0.864572865714158,1.0,0.6967254259472905,0.8483627129736453
random-cav,0.8,0.8421869333843068,12,1,0.7327891175592113,1.0,0.7018756401736219,0.7050430642881165
cav-vex,0.8,0.9659246653945693,12,1,0.9759395601950682,1.0,0.9314420776005928,0.9356454890441317
random-cav,0.0,0.7417730827390403,12,5,0.655626820220339,1.0,0.2568332252099412,0.6227498269419913
cav-vex,0.0,0.5324169040314243,12,5,0.6037732728674662,1.0,0.25977743125595487,0.6298887156279774
random-cav,0.8,0.6879699601839729,12,5,0.6073290788379407,1.0,0.19753934743916052,0.5987696737195802
cav-vex,0.8,0.5296955196571577,12,5,0.5937456345960598,1.0,0.19753934743916052,0.5987696737195802
random-cav,0.0,0.8458664543800624,13,1,0.7816016271376626,1.0,0.6391572293221138,0.7444278324571992
cav-vex,0.0,0.812407609820409,13,1,0.8589852472953586,1.0,0.7405140727470757,0.8761082770951483
random-cav,0.8,0.9227997449232286,13,1,0.8774357505131665,1.0,0.8446696366712962,0.872018913206615
cav-vex,0.8,0.9652708946516797,13,1,0.9605812645366136,1.0,0.9219982033456189,0.9477304701909202
random-cav,0.0,0.7057230726905442,13,5,0.6305583127601186,1.0,0.19841843447249682,0.5936849155825913
cav-vex,0.0,0.5008926181216514,13,5,0.5705336320214537,1.0,0.2006351729074455,0.6003175864537228
random-cav,0.8,0.7127697771797463,13,5,0.6230206689310598,1.0,0.20048180627280976,0.5930414473612572
cav-vex,0.8,0.5185770543150592,13,5,0.584826943222516,1.0,0.20341069893516087,0.6017053494675804
random-cav,0.0,0.9030822384057583,14,1,0.8673313673051667,1.0,0.8047508963617788,0.8145111147467583
cav-vex,0.0,0.9415058801466069,14,1,0.9481861794427776,1.0,0.9005122038690792,0.9816685892895053
random-cav,0.8,0.8222454218126223,14,1,0.7956397087866387,1.0,0.7560806750440895,0.7766064650692129
cav-vex,0.8,0.9647172267839573,14,1,0.9615520531967362,1.0,0.9281321705182134,0.9533287489739555
random-cav,0.0,0.7761394518561319,14,5,0.6726466405554451,1.0,0.24385006962537603,0.6130106745831535
cav-vex,0.0,0.47760398456472714,14,5,0.5686069458363192,1.0,0.24827652233870262,0.6241382611693513
random-cav,0.8,0.680030331918669,14,5,0.6115002620548887,1.0,0.2003739657771576,0.6001869828885787
cav-vex,0.8,0.53907749447454,14,5,0.5942714687145879,1.0,0.2003739657771576,0.6001869828885787
random-cav,0.0,0.8452645812014902,15,1,0.7543566948163827,1.0,0.6680893150047429,0.7065564258598015
cav-vex,0.0,0.928686797731992,15,1,0.9277707724985818,1.0,0.8816747207979405,0.9332734890273297
random-cav,0.8,0.9069867761967005,15,1,0.8880510603645068,1.0,0.8552787940274735,0.870664493337029
cav-vex,0.8,0.9751322495123312,15,1,0.9726779212940566,1.0,0.9382543966364616,0.9551327527038908
random-cav,0.0,0.7192133778821664,15,5,0.6414252201285612,1.0,0.21372231393211014,0.6068611569660551
cav-vex,0.0,0.5036561670716043,15,5,0.5745765403658017,1.0,0.2137223139321102,0.606861156966055
random-cav,0.8,0.6948826580960474,15,5,0.6005800188956257,1.0,0.1831287979054208,0.5852458365257339
cav-vex,0.8,0.5054875099204931,15,5,0.5848907396922732,1.0,0.18547263879891493,0.5927363193994575
random-cav,0.0,0.8658209066388194,16,1,0.8210780312774987,1.0,0.6830344127796208,0.7915124420391174
cav-vex,0.0,0.8877887541360162,16,1,0.8678708065630972,1.0,0.758160496260449,0.8790513583164161
random-cav,0.8,0.8703209285362792,16,1,0.7729450442763601,1.0,0.7479064235865599,0.7571670318668535
cav-vex,0.8,0.972608488880156,16,1,0.9658329442946947,1.0,0.942129061251215,0.9537945422667267
random-cav,0.0,0.755462067190953,16,5,0.6379219330163931,1.0,0.2293852240570038,0.6113043375297665
cav-vex,0.0,0.5094763135246438,16,5,0.5995557596910015,1.0,0.23095026987680292,0.6154751349384014
random-cav,0.8,0.6975319229164089,16,5,0.6236486642683136,1.0,0.20348934075620806,0.5978414967693583
cav-vex,0.8,0.5205026804599899,16,5,0.5886774783867779,1.0,0.20509034721754413,0.602545173608772
random-cav,0.0,0.8082956056112228,17,1,0.7659312553822772,1.0,0.554689871991905,0.7517145590920878
cav-vex,0.0,0.782482141891048,17,1,0.7971730026510727,1.0,0.5846599834655645,0.7923299917327823
random-cav,0.8,0.9297078282391814,17,1,0.9060258274244437,1.0,0.8956663797413484,0.9091848387034243
cav-vex,0.8,0.9571429621034862,17,1,0.9369044647988991,1.0,0.903834221556465,0.9174759592715271
random-cav,0.0,0.7331546853264762,17,5,0.6485905666398611,1.0,0.24992083817721766,0.6246993525655229
cav-vex,0.0,0.532262811101425,17,5,0.6043826717658728,1.0,0.2500513982754989,0.6250256991377494
random-cav,0.8,0.6759587754591325,17,5,0.6078899237274639,1.0,0.19769723504163403,0.5979691341177226
cav-vex,0.8,0.5382045192999957,17,5,0.5917390067728996,1.0,0.19804559066172003,0.59902279533086
random-cav,0.0,0.8438643199246268,18,1,0.8143891549363041,1.0,0.7032592630611327,0.780532802375858
cav-vex,0.0,0.9112087373190204,18,1,0.9307859382279925,1.0,0.8198345347682257,0.9099172673841129
random-cav,0.8,0.9084783336120379,18,1,0.8585538472673642,1.0,0.8343040497810834,0.8459928733221512
cav-vex,0.8,0.979308954918934,18,1,0.9778661949795217,1.0,0.9585466675306987,0.964965186022997
random-cav,0.0,0.6343128308582058,18,5,0.5748625415330137,1.0,0.1396280777724056,0.5698140388862029
cav-vex,0.0,0.5185944069897727,18,5,0.5735320604722973,1.0,0.1396280777724056,0.5698140388862027
random-cav,0.8,0.6720442772469498,18,5,0.6061451593830943,1.0,0.19793629848561367,0.5989681492428068
cav-vex,0.8,0.544610032750984,18,5,0.5954708703278092,1.0,0.19793629848561362,0.5989681492428068
random-cav,0.0,0.8687954808673743,19,1,0.7678180858778224,1.0,0.7153219686835062,0.745647525788842
cav-vex,0.0,0.9725327269104536,19,1,0.955105711541225,1.0,0.9157930148594176,0.9546173968644872
random-cav,0.8,0.907669575474625,19,1,0.8537273279247306,1.0,0.8147879335702095,0.8447901160180953
cav-vex,0.8,0.9719838421755558,19,1,0.9641270998565837,1.0,0.9219969223249388,0.9559467622038555
random-cav,0.0,0.762914135158134,19,5,0.659615822789606,1.0,0.21128215597882155,0.5924258276145279
cav-vex,0.0,0.45709137902666563,19,5,0.5439537236875246,1.0,0.2170180517585382,0.608509025879269
random-cav,0.8,0.7129538683944592,19,5,0.6111611546937543,1.0,0.2013149176480921,0.600657458824046
cav-vex,0.8,0.5232310532398774,19,5,0.5975572132792027,1.0,0.20131491764809212,0.6006574588240461
random-cav,0.0,0.8841869674885968,20,1,0.8423077976770895,1.0,0.7711179145444979,0.8077877666728224
cav-vex,0.0,0.945837009587301,20,1,0.9255532353010076,1.0,0.9101104589869196,0.9565758525805197
random-cav,0.8,0.8707451090116659,20,1,0.8210709342048731,1.0,0.7918475820117461,0.802012895523658
cav-vex,0.8,0.9677707523745691,20,1,0.962214651166102,1.0,0.938303353265272,0.9503487872249077
random-cav,0.0,0.6841069717443741,20,5,0.613252535287961,1.0,0.18411573073215495,0.5920578653660775
cav-vex,0.0,0.516164928459734,20,5,0.5743266104657527,1.0,0.18411573073215493,0.5920578653660774
random-cav,0.8,0.697024987636328,20,5,0.6163636041651899,1.0,0.2048531525506077,0.6024265762753038
cav-vex,0.8,0.5288645404605613,20,5,0.5977347827725342,1.0,0.20485315255060776,0.6024265762753038
random-cav,0.0,0.8351663961379736,3,1,0.7649354870843649,1.0,0.7259561514770535,0.8073547165374204
cav-vex,0.0,0.9260396087930497,3,1,0.9178979860861257,1.0,0.8471734625803988,0.8720781236744798
random-cav,0.8,0.9438395190698545,3,1,0.8965124089557673,1.0,0.8782037504696999,0.8965124089557672
cav-vex,0.8,0.9628249206056495,3,1,0.9799866234636848,1.0,0.9065027853164619,0.9799866234636846
random-cav,0.0,0.6798055111332894,3,5,0.642840612210537,1.0,0.28568122442107413,0.642840612210537
cav-vex,0.0,0.6094085232449522,3,5,0.642840612210537,1.0,0.28568122442107413,0.642840612210537
random-cav,0.8,0.6246833285871985,3,5,0.5986462341039678,1.0,0.19729246820793567,0.5986462341039678
cav-vex,0.8,0.5787834233745145,3,5,0.5986462341039678,1.0,0.19729246820793567,0.5986462341039678
random-cav,0.0,0.8140320861647664,4,1,0.7870819907116681,1.0,0.5111560812919483,0.7555780406459741
cav-vex,0.0,0.7227970891504388,4,1,0.7240740905802804,1.0,0.5111560812919483,0.7555780406459741
random-cav,0.8,0.9106652167999344,4,1,0.9213748855093818,1.0,0.8427497710187637,0.9213748855093818
cav-vex,0.8,0.9600396761201456,4,1,0.9200793522402911,1.0,0.8415647915027767,0.9200793522402911
random-cav,0.0,0.5430013122451882,4,5,0.543386406074275,1.0,0.09155601102378713,0.5457780055118936
cav-vex,0.0,0.5485546987785989,4,5,0.5481696049495122,1.0,0.09155601102378715,0.5457780055118936
random-cav,0.8,0.6940074326065024,4,5,0.6423983769665671,1.0,0.2080230808782882,0.6040115404391441
cav-vex,0.8,0.5140156482717858,4,5,0.5656247039117211,1.0,0.20802308087828816,0.6040115404391441
random-cav,0.0,0.9254008474407391,5,1,0.9099138603948685,1.0,0.8595739710588031,0.88946618202714
cav-vex,0.0,0.9289438156180885,5,1,0.9094235517423521,1.0,0.8266251193334644,0.9308219456865078
random-cav,0.8,0.7655180942549402,5,1,0.6873654689688389,1.0,0.6408719947992095,0.6538780637627557
cav-vex,0.8,0.9649942176624128,5,1,0.9699996223233732,1.0,0.9129580730880382,0.9314859472279117
random-cav,0.0,0.6032703403149933,5,5,0.5543236973185578,1.0,0.10864739463711541,0.5543236973185578
cav-vex,0.0,0.526909859300047,5,5,0.5599542949844688,1.0,0.10864739463711541,0.5543236973185578
random-cav,0.8,0.7028249686134374,5,5,0.6245135810006023,1.0,0.21234898657746068,0.6061744932887303
cav-vex,0.8,0.5319019470972438,5,5,0.5909163490604911,1.0,0.2123489865774607,0.6061744932887303
random-cav,0.0,0.8384952341052974,6,1,0.783368188918083,1.0,0.7387682544550294,0.7652875566819209
cav-vex,0.0,0.9375232488301319,6,1,0.9445458738885345,1.0,0.9107481379338562,0.9521099490919298
random-cav,0.8,0.768119042745692,6,1,0.6813025312073147,1.0,0.6270953654169454,0.6347184312178921
cav-vex,0.8,0.9826727472642159,6,1,0.9805571523715462,1.0,0.9687830564045035,0.9805597292888637
random-cav,0.0,0.7126361233416604,6,5,0.6187289490325714,1.0,0.2018470204058548,0.6009235102029274
cav-vex,0.0,0.49525883175135427,6,5,0.590983870714264,1.0,0.2018470204058548,0.6009235102029274
random-cav,0.8,0.7053485300985994,6,5,0.6096762048307238,1.0,0.19299015897570843,0.5964950794878542
cav-vex,0.8,0.5294423229721543,6,5,0.5962382328110634,1.0,0.1929901589757084,0.5964950794878542
random-cav,0.0,0.884936518686904,7,1,0.8259430279547938,1.0,0.7325335648726631,0.7995053232595253
cav-vex,0.0,0.8883931359584668,7,1,0.8921962680136398,1.0,0.8448312688283103,0.922707986390581
random-cav,0.8,0.972800926907029,7,1,0.9741348070541601,1.0,0.9478784964395509,0.9741348070541601
cav-vex,0.8,0.9835494805571441,7,1,0.9737539546774517,1.0,0.9663222998799619,0.9737539546774517
random-cav,0.0,0.7820362970245782,7,5,0.6983110232125985,1.0,0.3575941499788886,0.6580129677298436
cav-vex,0.0,0.6025889358160867,7,5,0.6629804080242434,1.0,0.3731033918073794,0.6865516959036897
random-cav,0.8,0.6635865335013228,7,5,0.6002412035300027,1.0,0.2004824070600052,0.6002412035300027
cav-vex,0.8,0.5521434154757604,7,5,0.6002412035300025,1.0,0.20048240706000517,0.6002412035300025
random-cav,0.0,0.864553828307688,8,1,0.7479721400592508,1.0,0.5798529255243736,0.6974832300553858
cav-vex,0.0,0.8135274375658997,8,1,0.8475776224215313,1.0,0.7113580909465653,0.8556884414995024
random-cav,0.8,0.8995903410082534,8,1,0.8585193483253426,1.0,0.7873317140102463,0.790987885269851
cav-vex,0.8,0.9728947693884902,8,1,0.99024220623961,1.0,0.9639675867807613,0.9818219519962188
random-cav,0.0,0.7213756835768483,8,5,0.6302830849527165,1.0,0.2352696872269897,0.6081434805445981
cav-vex,0.0,0.5296033605504332,8,5,0.6137373490225406,1.0,0.23982216572063703,0.6199110828603185
random-cav,0.8,0.7000993574433167,8,5,0.6368686104830569,1.0,0.20277167877643903,0.6013858393882195
cav-vex,0.8,0.5158489284260738,8,5,0.5785377404401157,1.0,0.20277167877643903,0.6013858393882195
random-cav,0.0,0.8681244712831703,9,1,0.8151455498301925,1.0,0.6723371878539108,0.8105514153850457
cav-vex,0.0,0.8332323027935341,9,1,0.8587012981454798,1.0,0.7086441134054734,0.8543220567027366
random-cav,0.8,0.8879578634130939,9,1,0.789578216773852,1.0,0.7631973412049171,0.7654563993439955
cav-vex,0.8,0.9638910895501452,9,1,0.9762020933511862,1.0,0.9358383824497499,0.9375604348867511
random-cav,0.0,0.6418934306398352,9,5,0.5878546318894008,1.0,0.17570926377880164,0.5878546318894008
cav-vex,0.0,0.5436292830168871,9,5,0.5878546318894008,1.0,0.17570926377880164,0.5878546318894008
random-cav,0.8,0.7399206549097779,9,5,0.6295885243489199,1.0,0.19964748021861042,0.5853547750565331
cav-vex,0.8,0.5029816825116831,9,5,0.577926553628087,1.0,0.20559703278319788,0.6027985163915989
